id,user_id,date,moral,pathogen,sexual
357,160903,2008-08-21,4.857142857142857,4.142857142857143,1.7142857142857142
358,160933,2008-08-21,5.571428571428571,4.428571428571429,3.2857142857142856
359,160945,2008-08-21,5.857142857142857,4,3.857142857142857
360,160923,2008-08-21,4.714285714285714,4.428571428571429,3.5714285714285716
361,160968,2008-08-21,4.857142857142857,4.857142857142857,1.7142857142857142
362,160965,2008-08-21,4.714285714285714,4,5
363,160987,2008-08-21,3.5714285714285716,3.4285714285714284,1.8571428571428572
364,160984,2008-08-21,4.142857142857143,5.857142857142857,6
365,161001,2008-08-21,5.428571428571429,2.7142857142857144,3
366,161023,2008-08-21,4.142857142857143,3.7142857142857144,4.428571428571429
367,161048,2008-08-21,4.285714285714286,2.4285714285714284,3.4285714285714284
368,161035,2008-08-21,3.2857142857142856,3.5714285714285716,1.8571428571428572
369,161072,2008-08-21,5,4,3
370,161069,2008-08-21,5.142857142857143,4.857142857142857,2.5714285714285716
371,161081,2008-08-21,3.2857142857142856,3,0.5714285714285714
372,161110,2008-08-21,3.2857142857142856,2.5714285714285716,2.2857142857142856
373,161116,2008-08-21,2.5714285714285716,4,2.7142857142857144
374,161107,2008-08-21,3.857142857142857,4,2.857142857142857
375,161146,2008-08-21,6,3.857142857142857,3.857142857142857
376,161191,2008-08-21,4.714285714285714,4.142857142857143,2.857142857142857
377,161211,2008-08-21,5.857142857142857,5.857142857142857,4.571428571428571
378,161221,2008-08-21,2.4285714285714284,3.142857142857143,2.4285714285714284
379,161251,2008-08-21,1.5714285714285714,4,3.2857142857142856
380,161238,2008-08-21,3.2857142857142856,3,0.42857142857142855
381,161315,2008-08-21,3.5714285714285716,3.7142857142857144,3.857142857142857
382,161303,2008-08-21,0.8571428571428571,NA,0.42857142857142855
383,161351,2008-08-21,4.857142857142857,3.5714285714285716,3.7142857142857144
384,161367,2008-08-21,4.285714285714286,2.7142857142857144,1.8571428571428572
385,161377,2008-08-21,4.714285714285714,4.142857142857143,5.285714285714286
386,161282,2008-08-21,4,3.2857142857142856,1.1428571428571428
387,161439,2008-08-21,4.714285714285714,3.5714285714285716,2.857142857142857
388,161411,2008-08-21,5.285714285714286,4.142857142857143,3.142857142857143
389,161464,2008-08-21,4.714285714285714,4,3.4285714285714284
390,161491,2008-08-21,3.5714285714285716,4.571428571428571,1.5714285714285714
391,161478,2008-08-21,3.4285714285714284,4.857142857142857,3.142857142857143
392,161482,2008-08-21,3.5714285714285716,2.857142857142857,0.8571428571428571
393,161496,2008-08-21,4.857142857142857,4.857142857142857,2.4285714285714284
394,161435,2008-08-21,4.714285714285714,3.142857142857143,3.142857142857143
395,161480,2008-08-21,4.142857142857143,3,1.4285714285714286
396,161555,2008-08-21,4.714285714285714,4.571428571428571,5
397,161512,2008-08-21,5,5,3.7142857142857144
398,161565,2008-08-21,4.142857142857143,3.5714285714285716,2.5714285714285716
399,161604,2008-08-21,5.428571428571429,3.857142857142857,1.4285714285714286
400,161667,2008-08-21,4.428571428571429,4.142857142857143,2.5714285714285716
401,161587,2008-08-21,3.5714285714285716,3.857142857142857,1.2857142857142858
402,161684,2008-08-21,5.714285714285714,3.857142857142857,3.142857142857143
403,161700,2008-08-21,4.142857142857143,4.857142857142857,3.857142857142857
404,161711,2008-08-21,3.142857142857143,2.142857142857143,2.142857142857143
405,161724,2008-08-21,4.142857142857143,3.5714285714285716,2.2857142857142856
406,161665,2008-08-21,3.7142857142857144,4,1.5714285714285714
407,161705,2008-08-21,5,3.7142857142857144,3.5714285714285716
408,161727,2008-08-21,4.285714285714286,3.4285714285714284,2.857142857142857
409,161772,2008-08-21,3.5714285714285716,2.5714285714285716,1.2857142857142858
410,161780,2008-08-21,4.285714285714286,3.857142857142857,3.7142857142857144
411,161777,2008-08-21,5.142857142857143,3.4285714285714284,1.4285714285714286
412,161778,2008-08-21,2.142857142857143,1,0.8571428571428571
413,161756,2008-08-21,2.7142857142857144,3.142857142857143,3
